"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019079","viral genome replication","22/467","130/18986",0.169230769230769,6.88011859660682,10.6828702107838,9.10687137945479e-13,3.37450979478707e-10,2.94992915018703e-10,"IFI16/RSAD2/IFIH1/PLSCR1/CXCL8/TNF/ZC3HAV1/IFITM1/IFITM3/IFITM2/OAS1/OAS3/OAS2/OASL/IFI27/ISG20/ZNFX1/SHFL/BST2/APOBEC3B/APOBEC3F/MX1",22
"GO:0034341","response to type II interferon","21/467","121/18986",0.173553719008264,7.05586918434884,10.6119633341464,1.8154443301641e-12,6.16645924145739e-10,5.3905956645662e-10,"GBP3/GBP1/GBP4/SP100/PARP14/CLDN1/PARP9/TLR3/IRF1/SLC22A5/TNF/IFITM1/IFITM3/IFITM2/CASP1/TRIM21/GCH1/NLRC5/MYO1C/SHFL/BST2",21
"GO:0007249","canonical NF-kappaB signal transduction","33/467","327/18986",0.100917431192661,4.10282301632517,8.98755732575862,6.95214935341472e-12,2.17976621265526e-09,1.9055081426161e-09,"ECM1/CFLAR/TNFSF10/TLR6/NFKB1/TLR3/LTB/RIPK1/TNF/TNFAIP3/ZC3HAV1/IRAK1/IKBKB/LURAP1L/KLF4/TRAF1/LPAR1/TRIM5/CASP1/TRIM22/TRIM21/BIRC3/NFKB2/AJUBA/PLCG2/SECTM1/MAP3K14/TRIM25/TMEM106A/BST2/CC2D1A/RELB/HMOX1",33
"GO:0002221","pattern recognition receptor signaling pathway","30/467","278/18986",0.107913669064748,4.38725678985719,9.03466002197454,1.19800509092756e-11,3.48790625044338e-09,3.04905806976676e-09,"CTSS/IFI16/RSAD2/NMI/IFIH1/NFKBIZ/DDX60/TLR6/TLR3/IRF1/TNF/TNFAIP3/ZC3HAV1/IRAK1/LYN/IKBKB/RIGI/CD274/FOSL1/CASP1/IRF7/UNC93B1/BIRC3/OAS1/OAS3/OASL/PLCG2/IFI35/TRIM25/DHX58",30
"GO:0002218","activation of innate immune response","32/467","317/18986",0.100946372239748,4.1039996217213,8.8500502804387,1.45066424990933e-11,3.94193832175361e-09,3.44596384978461e-09,"CTSS/IFI16/RSAD2/NMI/IFIH1/NFKBIZ/DDX60/TLR6/TLR3/IRF1/TNF/TNFAIP3/ZC3HAV1/IRAK1/LYN/IKBKB/RIGI/CD274/FOSL1/TRIM5/CASP1/IRF7/UNC93B1/BIRC3/OAS1/OAS3/OASL/PLCG2/IFI35/TRIM25/DHX58/ZNFX1",32
"GO:0019058","viral life cycle","32/467","323/18986",0.0990712074303406,4.0277643346305,8.71540507833308,2.38008138346447e-11,6.06325732437573e-09,5.30037860725476e-09,"IFI16/RSAD2/IFIH1/CLDN1/PLSCR1/LAMP3/CXCL8/TNF/ZC3HAV1/TPCN2/IFITM1/IFITM3/TRIM5/IFITM2/TRIM22/TRIM21/OAS1/OAS3/OAS2/OASL/IFI27/ISG20/NEDD4/TRIM25/ZNFX1/SHFL/ICAM1/BST2/APOBEC3B/APOBEC3F/TMPRSS2/MX1",32
"GO:0140888","interferon-mediated signaling pathway","19/467","112/18986",0.169642857142857,6.8968721321505,9.93925245627425,3.16603371920146e-11,7.59103143497951e-09,6.63592825975044e-09,"IFNLR1/SP100/IFIH1/PARP14/PARP9/RBM47/IRF1/TRIM56/IRAK1/IFITM1/IFITM3/IFITM2/IRF7/OAS1/OAS3/OAS2/OASL/IFI27/NLRC5",19
"GO:0016032","viral process","38/467","452/18986",0.084070796460177,3.41791893274715,8.26192691931835,4.3672848471442e-11,9.69810364340867e-09,8.47788875392241e-09,"IFI16/SP100/RSAD2/IFIH1/CLDN1/PLSCR1/PARP9/LAMP3/CXCL8/IGF2R/TNF/ZC3HAV1/PARP10/TRIM14/TPCN2/IFITM1/IFITM3/TRIM5/IFITM2/IRF7/TRIM22/TRIM21/OAS1/OAS3/OAS2/OASL/IFI27/ISG20/NEDD4/TRIM25/ZNFX1/SHFL/ICAM1/BST2/APOBEC3B/APOBEC3F/TMPRSS2/MX1",38
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","12/467","37/18986",0.324324324324324,13.1854852711384,11.7816337633616,4.52070582003839e-11,9.69810364340867e-09,8.47788875392241e-09,"ERAP2/HLA-F/HLA-E/HLA-C/HLA-B/TAP1/TAPBP/TAP2/HLA-A/IKBKB/TAPBPL/B2M",12
"GO:0002758","innate immune response-activating signaling pathway","30/467","297/18986",0.101010101010101,4.1065905305734,8.56888238715648,6.2989938929014e-11,1.22834339102176e-08,1.0737932902765e-08,"CTSS/IFI16/RSAD2/NMI/IFIH1/NFKBIZ/DDX60/TLR6/TLR3/IRF1/TNF/TNFAIP3/ZC3HAV1/IRAK1/LYN/IKBKB/RIGI/CD274/FOSL1/CASP1/IRF7/UNC93B1/BIRC3/OAS1/OAS3/OASL/PLCG2/IFI35/TRIM25/DHX58",30
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","10/467","23/18986",0.434782608695652,17.6761940229029,12.7075641285779,6.32856015982754e-11,1.22834339102176e-08,1.0737932902765e-08,"ERAP2/HLA-F/HLA-E/HLA-C/HLA-B/TAP1/TAPBP/TAP2/HLA-A/B2M",10
"GO:0034340","response to type I interferon","17/467","92/18986",0.184782608695652,7.51238245973373,9.94321502472762,8.54767912830764e-11,1.58365182395373e-08,1.38439683489576e-08,"SP100/IFIH1/RBM47/TRIM56/IRAK1/IFITM1/IFITM3/IFITM2/IRF7/OAS1/OAS3/OAS2/OASL/IFI27/NLRC5/SHFL/MX1",17
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","10/467","25/18986",0.4,16.2620985010707,12.1257500706614,1.73000094494641e-10,3.0658625441746e-08,2.68011588038609e-08,"ERAP2/HLA-F/HLA-E/HLA-C/HLA-B/TAP1/TAPBP/TAP2/HLA-A/B2M",10
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","25/467","223/18986",0.112107623318386,4.55776303281128,8.48659125833314,2.83955680114621e-10,4.82251396727998e-08,4.21574551398242e-08,"ECM1/CFLAR/TNFSF10/TLR6/TLR3/LTB/RIPK1/TNF/ZC3HAV1/IRAK1/IKBKB/LURAP1L/LPAR1/TRIM5/CASP1/TRIM22/TRIM21/BIRC3/AJUBA/SECTM1/TRIM25/TMEM106A/BST2/CC2D1A/HMOX1",25
"GO:0035456","response to interferon-beta","11/467","34/18986",0.323529411764706,13.1531679052777,11.2630602651619,3.04600396250598e-10,4.96620486046975e-08,4.34135722656116e-08,"IFI16/PLSCR1/TLR3/IRF1/IFITM1/IFITM3/IFITM2/OAS1/XAF1/SHFL/BST2",11
"GO:0043122","regulation of canonical NF-kappaB signal transduction","29/467","305/18986",0.0950819672131148,3.86558079123811,8.01156742331121,5.55839736856701e-10,8.71385679779966e-08,7.61747979457463e-08,"ECM1/CFLAR/TNFSF10/TLR6/TLR3/LTB/RIPK1/TNF/TNFAIP3/ZC3HAV1/IRAK1/IKBKB/LURAP1L/KLF4/TRAF1/LPAR1/TRIM5/CASP1/TRIM22/TRIM21/BIRC3/AJUBA/PLCG2/SECTM1/TRIM25/TMEM106A/BST2/CC2D1A/HMOX1",29
"GO:0019882","antigen processing and presentation","18/467","118/18986",0.152542372881356,6.20164773345915,9.00065224953083,6.39052976858543e-10,9.64733308768674e-08,8.43350614684666e-08,"CTSS/ERAP2/HLA-F/HLA-E/HLA-C/HLA-B/PSMB8/TAP1/TAPBP/TAP2/HLA-A/FGL2/IKBKB/UNC93B1/TAPBPL/B2M/ICAM1/RELB",18
"GO:0097191","extrinsic apoptotic signaling pathway","25/467","236/18986",0.105932203389831,4.30669981490219,8.11717878633977,9.43762193525906e-10,1.37384810743271e-07,1.20099061093428e-07,"ATF3/SP100/CFLAR/TNFSF10/NFKBIZ/TLR6/TLR3/LTB/RIPK1/TNF/TNFAIP3/TNFRSF10C/TNFRSF10A/KLF4/TRAF1/CTTN/FAS/UNC5B/ERBB3/LGALS3/IFI27/TNFRSF12A/PMAIP1/ICAM1/HMOX1",25
"GO:0140374","antiviral innate immune response","13/467","59/18986",0.220338983050847,8.95793561499655,9.72166185350207,1.47601841321063e-09,2.07456932836087e-07,1.81354712476152e-07,"IFIH1/ZDHHC11B/TNF/RIGI/IFIT3/IFIT2/OAS1/OAS3/OAS2/OASL/TRIM25/DHX58/MX1",13
"GO:0048002","antigen processing and presentation of peptide antigen","14/467","72/18986",0.194444444444444,7.90518677135379,9.32191118612353,1.98452982786679e-09,2.69631452612834e-07,2.35706437450143e-07,"CTSS/ERAP2/HLA-F/HLA-E/HLA-C/HLA-B/TAP1/TAPBP/TAP2/HLA-A/IKBKB/UNC93B1/TAPBPL/B2M",14
"GO:0060337","type I interferon-mediated signaling pathway","15/467","85/18986",0.176470588235294,7.17445522106059,9.05984342904489,2.16881915753741e-09,2.85164738262015e-07,2.49285325917288e-07,"SP100/IFIH1/RBM47/TRIM56/IRAK1/IFITM1/IFITM3/IFITM2/IRF7/OAS1/OAS3/OAS2/OASL/IFI27/NLRC5",15
"GO:0071357","cellular response to type I interferon","15/467","86/18986",0.174418604651163,7.09103132314128,8.99009190636722,2.56854149754612e-09,3.27167973249937e-07,2.86003716091895e-07,"SP100/IFIH1/RBM47/TRIM56/IRAK1/IFITM1/IFITM3/IFITM2/IRF7/OAS1/OAS3/OAS2/OASL/IFI27/NLRC5",15
"GO:0019883","antigen processing and presentation of endogenous antigen","10/467","32/18986",0.3125,12.7047644539615,10.5230638270572,2.92539160114562e-09,3.61330186856653e-07,3.1586764178239e-07,"ERAP2/HLA-F/HLA-E/HLA-C/HLA-B/TAP1/TAPBP/TAP2/HLA-A/B2M",10
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","21/467","178/18986",0.117977528089888,4.79640545677646,8.08102140700022,3.05242282159401e-09,3.65931630024034e-07,3.1989013161287e-07,"IFI16/RSAD2/IFIH1/DDX60/TLR6/TLR3/TNF/TNFAIP3/ZC3HAV1/IRAK1/IKBKB/RIGI/IRF7/UNC93B1/BIRC3/OAS1/OAS3/OASL/PLCG2/TRIM25/DHX58",21
"GO:0032479","regulation of type I interferon production","17/467","128/18986",0.1328125,5.39952489293362,7.9308169046489,1.65318694255746e-08,1.87177499385117e-06,1.63626836273596e-06,"NMI/IFIH1/TLR3/IRF1/ZC3HAV1/TRIM56/IRAK1/RIGI/IRF7/TRIM21/OAS1/OAS3/OAS2/PLCG2/XAF1/DHX58/RELB",17
"GO:0032606","type I interferon production","17/467","128/18986",0.1328125,5.39952489293362,7.9308169046489,1.65318694255746e-08,1.87177499385117e-06,1.63626836273596e-06,"NMI/IFIH1/TLR3/IRF1/ZC3HAV1/TRIM56/IRAK1/RIGI/IRF7/TRIM21/OAS1/OAS3/OAS2/PLCG2/XAF1/DHX58/RELB",17
"GO:0032608","interferon-beta production","12/467","60/18986",0.2,8.13104925053533,8.78525998833547,2.04433352447532e-08,2.192816696253e-06,1.91691661505511e-06,"NMI/IFIH1/TLR3/IRF1/ZC3HAV1/TRIM56/RIGI/IRF7/OAS1/OAS3/OAS2/RELB",12
"GO:0032648","regulation of interferon-beta production","12/467","60/18986",0.2,8.13104925053533,8.78525998833547,2.04433352447532e-08,2.192816696253e-06,1.91691661505511e-06,"NMI/IFIH1/TLR3/IRF1/ZC3HAV1/TRIM56/RIGI/IRF7/OAS1/OAS3/OAS2/RELB",12
"GO:0032481","positive regulation of type I interferon production","13/467","75/18986",0.173333333333333,7.04690935046395,8.33224089987492,3.2274806229817e-08,3.37313103058292e-06,2.94872386202242e-06,"IFIH1/TLR3/IRF1/ZC3HAV1/TRIM56/IRAK1/RIGI/IRF7/OAS1/OAS3/OAS2/PLCG2/DHX58",13
"GO:0032728","positive regulation of interferon-beta production","10/467","41/18986",0.24390243902439,9.91591372016504,9.07539331558723,4.16863337519854e-08,4.24783740932732e-06,3.71337473027555e-06,"IFIH1/TLR3/IRF1/ZC3HAV1/TRIM56/RIGI/IRF7/OAS1/OAS3/OAS2",10
"GO:0045824","negative regulation of innate immune response","14/467","93/18986",0.150537634408602,6.12014459717713,7.86010256599813,6.14866612107033e-08,6.11267392914211e-06,5.34357761741285e-06,"IFI16/NMI/PARP14/HLA-F/HLA-E/HLA-B/HLA-A/TNFAIP3/TRIM21/OAS1/OAS3/NLRC5/DHX58/CEACAM1",14
"GO:0002832","negative regulation of response to biotic stimulus","16/467","127/18986",0.125984251968504,5.12192078773879,7.40111490681547,9.27856754250382e-08,9.00462888172514e-06,7.87166695021941e-06,"IFI16/NMI/PARP14/HLA-F/HLA-E/HLA-B/HLA-A/TNFAIP3/FGL2/CD274/TRIM21/OAS1/OAS3/NLRC5/DHX58/CEACAM1",16
"GO:0002224","toll-like receptor signaling pathway","13/467","82/18986",0.158536585365854,6.44534391810727,7.84712121563974,9.72549650840142e-08,9.21886599261493e-06,8.05894875910375e-06,"CTSS/NFKBIZ/TLR6/TLR3/IRF1/IRAK1/IKBKB/CD274/FOSL1/IRF7/UNC93B1/BIRC3/PLCG2",13
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","18/467","164/18986",0.109756097560976,4.46216117407427,7.07117029350402,1.25862658925048e-07,1.16594590404203e-05,1.01924665182126e-05,"ATF3/SP100/CFLAR/TNFSF10/TLR6/LTB/RIPK1/TNF/TNFAIP3/KLF4/TRAF1/CTTN/UNC5B/LGALS3/TNFRSF12A/PMAIP1/ICAM1/HMOX1",18
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","7/467","18/18986",0.388888888888889,15.8103735427076,9.98266436369747,1.31084290553511e-07,1.18733237399136e-05,1.03794227724827e-05,"HLA-F/HLA-E/HLA-C/HLA-B/TAP2/HLA-A/B2M",7
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","13/467","87/18986",0.149425287356322,6.07492185384824,7.53398147730038,1.99503121198206e-07,1.76777113479106e-05,1.54535026374354e-05,"ATF3/SP100/CFLAR/TNFSF10/TNF/TNFAIP3/TNFRSF10C/TNFRSF10A/FAS/LGALS3/PMAIP1/ICAM1/HMOX1",13
"GO:0050777","negative regulation of immune response","20/467","207/18986",0.0966183574879227,3.92804311620064,6.72637977962142,2.10039710921721e-07,1.82153587599348e-05,1.59235032804037e-05,"IFI16/NMI/PARP14/BCL6/HLA-F/HLA-E/HLA-B/HLA-A/TNFAIP3/FGL2/LYN/CD274/TRIM21/OAS1/OAS3/LGALS3/NLRC5/RHBDF2/DHX58/CEACAM1",20
"GO:0002456","T cell mediated immunity","16/467","138/18986",0.115942028985507,4.71365173944077,6.95285313148977,2.96914413224727e-07,2.52129822563331e-05,2.20406861571426e-05,"RSAD2/NFKBIZ/HLA-F/HLA-E/BTN3A2/BTN3A3/HLA-C/HLA-B/TAP2/HLA-A/CD274/UNC93B1/B2M/SECTM1/ICAM1/CEACAM1",16
"GO:0035455","response to interferon-alpha","7/467","20/18986",0.35,14.2293361884368,9.3998333259637,3.05954376086225e-07,2.54504089168868e-05,2.22482398077739e-05,"LAMP3/IFITM1/IFITM3/IFITM2/OAS1/BST2/MX2",7
"GO:0002697","regulation of immune effector process","29/467","410/18986",0.0707317073170732,2.87561497884786,6.09697613002194,3.90524835073354e-07,3.18355845551798e-05,2.78300329836485e-05,"RSAD2/BCL6/NFKBIZ/CXCL6/DDX60/TLR3/HLA-F/HLA-E/HLA-C/HLA-B/TNF/TAP2/HLA-A/FGL2/IL13RA1/LYN/RIGI/CD274/CLCF1/LGALS3/B2M/SLC7A5/PLCG2/SECTM1/DHX58/ICAM1/CEACAM1/BST2/C3",29
"GO:0002703","regulation of leukocyte mediated immunity","22/467","258/18986",0.0852713178294574,3.46672642464685,6.33490510998401,4.62141031240674e-07,3.69350361438625e-05,3.22878718420987e-05,"RSAD2/BCL6/CXCL6/TLR3/HLA-F/HLA-E/HLA-C/HLA-B/TNF/TAP2/HLA-A/LYN/RIGI/CD274/CLCF1/B2M/PLCG2/SECTM1/ICAM1/CEACAM1/BST2/C3",22
"GO:0002819","regulation of adaptive immune response","20/467","221/18986",0.0904977375565611,3.6792078056721,6.36184710523536,6.02569982128543e-07,4.72322162914604e-05,4.12894613260146e-05,"PLA2G4A/RSAD2/BCL6/NFKBIZ/IRF1/HLA-F/HLA-E/HLA-C/HLA-B/TNF/TAP2/HLA-A/TNFAIP3/CD274/CLCF1/IRF7/B2M/SECTM1/CEACAM1/C3",20
"GO:0060760","positive regulation of response to cytokine stimulus","11/467","68/18986",0.161764705882353,6.57658395263887,7.31543348089732,7.68123429059149e-07,5.90730395631149e-05,5.16404728374423e-05,"CSF1/IFIH1/PARP14/PARP9/RBM47/RIPK1/TRIM56/RIGI/CASP1/IRF7/NLRC5",11
"GO:0071346","cellular response to type II interferon","13/467","98/18986",0.13265306122449,5.39304287025303,6.9237354804579,8.19597631476646e-07,6.18644434425705e-05,5.40806624278449e-05,"GBP3/GBP1/GBP4/SP100/PARP14/CLDN1/PARP9/TLR3/IRF1/TNF/CASP1/NLRC5/MYO1C",13
"GO:0002475","antigen processing and presentation via MHC class Ib","7/467","25/18986",0.28,11.3834689507495,8.24967479763204,1.70524389322849e-06,0.000126374074705442,0.000110473695283798,"HLA-F/HLA-E/HLA-C/HLA-B/TAP2/HLA-A/B2M",7
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","6/467","17/18986",0.352941176470588,14.3489104421212,8.74385681047867,2.10822492921407e-06,0.00015075657563994,0.000131788391235266,"HLA-F/HLA-E/HLA-C/HLA-B/TAP2/HLA-A",6
"GO:0002484","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway","6/467","17/18986",0.352941176470588,14.3489104421212,8.74385681047867,2.10822492921407e-06,0.00015075657563994,0.000131788391235266,"HLA-F/HLA-E/HLA-C/HLA-B/TAP2/HLA-A",6
"GO:0060759","regulation of response to cytokine stimulus","18/467","199/18986",0.0904522613065327,3.67735895752854,6.0291959299071,2.21376896396576e-06,0.000155574522364215,0.000136000144156517,"CSF1/ECM1/IFIH1/PARP14/PARP9/RBM47/RIPK1/TNFAIP3/TRIM56/IRAK1/IKBKB/KLF4/RIGI/CASP1/IRF7/OAS1/OAS3/NLRC5",18
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","27/467","400/18986",0.0675,2.74422912205567,5.5988075261944,2.40820623328229e-06,0.000166370315370485,0.000145437611055496,"PLA2G4A/RSAD2/BCL6/NFKBIZ/HLA-F/HLA-E/BTN3A2/BTN3A3/HLA-C/HLA-B/TNF/TAP2/HLA-A/TNFAIP3/CD274/CLCF1/IRF7/TCIRG1/UNC93B1/NFKB2/B2M/SECTM1/SOCS3/ICAM1/CEACAM1/C3/RELB",27
"GO:2001233","regulation of apoptotic signaling pathway","27/467","403/18986",0.0669975186104218,2.72380061742499,5.55439315100566,2.77130446430934e-06,0.000188263949942081,0.000164576589678722,"CTSS/ATF3/SP100/CFLAR/SLC35F6/TNFSF10/TLR6/LTB/RIPK1/TNF/TNFAIP3/STYXL1/KLF4/TRAF1/CREB3L1/CTTN/FBH1/FAS/UNC5B/BDKRB2/LGALS3/DAPK2/MPV17L/TNFRSF12A/PMAIP1/ICAM1/HMOX1",27
"GO:0039530","MDA-5 signaling pathway","5/467","11/18986",0.454545454545455,18.4796573875803,9.20859433357825,3.60275677261789e-06,0.000238070973485053,0.000208116896143511,"IFIH1/DDX60/IRF7/OAS3/DHX58",5
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","18/467","206/18986",0.087378640776699,3.55240015800087,5.84910683941859,3.62129547499345e-06,0.000238070973485053,0.000208116896143511,"PLA2G4A/RSAD2/BCL6/NFKBIZ/HLA-F/HLA-E/HLA-C/HLA-B/TNF/TAP2/HLA-A/TNFAIP3/CD274/CLCF1/B2M/SECTM1/CEACAM1/C3",18
"GO:0002443","leukocyte mediated immunity","30/467","485/18986",0.0618556701030928,2.51475750016557,5.36625559684502,3.9327590803763e-06,0.000250940513560765,0.000219367191364906,"RSAD2/BCL6/NFKBIZ/CXCL6/ANXA3/TLR3/HLA-F/HLA-E/BTN3A2/BTN3A3/HLA-C/HLA-B/TNF/TAP2/HLA-A/LYN/RIGI/CD274/CLCF1/IRF7/TCIRG1/UNC93B1/SNAP23/B2M/PLCG2/SECTM1/ICAM1/CEACAM1/BST2/C3",30
"GO:0039529","RIG-I signaling pathway","7/467","28/18986",0.25,10.1638115631692,7.70573166376864,3.94018470752919e-06,0.000250940513560765,0.000219367191364906,"DDX60/ZC3HAV1/RIGI/BIRC3/OAS3/OASL/DHX58",7
"GO:0031348","negative regulation of defense response","22/467","297/18986",0.0740740740740741,3.01149972242049,5.54830267252431,4.7844002281429e-06,0.000300018697383238,0.000262270360684432,"IFI16/NMI/PARP14/NFKB1/HLA-F/HLA-E/HLA-B/HLA-A/TNFAIP3/AOAH/FGL2/LYN/KLF4/TRIM21/ALOX5/OAS1/OAS3/NLRC5/RHBDF2/DHX58/SOCS3/CEACAM1",22
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","14/467","133/18986",0.105263157894737,4.27949960554491,6.02695772083785,5.18173858836756e-06,0.000320011613427063,0.000279747769084915,"PLA2G4A/RSAD2/NFKBIZ/HLA-F/HLA-E/HLA-C/HLA-B/TNF/TAP2/HLA-A/CLCF1/B2M/SECTM1/C3",14
"GO:0038061","non-canonical NF-kappaB signal transduction","14/467","134/18986",0.104477611940299,4.24756304132443,5.99081969832941,5.65841746859665e-06,0.000344234471671641,0.000300922908581299,"NMI/TLR6/NFKB1/TLR3/RIPK1/TNF/TRIM56/TNFRSF10A/BIRC3/NFKB2/HDAC7/IFI35/MAP3K14/RELB",14
