"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019646","aerobic electron transport chain","7/157","93/18986",0.0752688172043011,9.10225327032395,7.15217819031044,1.20758326914677e-05,0.00174831222188693,0.00151830644951202,"NDUFB3/UQCRQ/NDUFC2/COX5A/COX4I1/UQCR11/COX1",7
"GO:0033013","tetrapyrrole metabolic process","6/157","64/18986",0.09375,11.3371815286624,7.56397543973977,1.46624619963683e-05,0.00201107241908082,0.00174649824333472,"BDH2/TMEM14A/SLCO2B1/CLYBL/BLVRB/TSPO",6
"GO:0022900","electron transport chain","8/157","135/18986",0.0592592592592593,7.16621844774711,6.56538340335674,1.6666817231144e-05,0.00213443623187074,0.00185363246698796,"NDUFB3/UQCRQ/CHCHD2/NDUFC2/COX5A/COX4I1/UQCR11/COX1",8
"GO:0006163","purine nucleotide metabolic process","14/157","440/18986",0.0318181818181818,3.84777070063694,5.51883903226408,1.79781463036787e-05,0.00213443623187074,0.00185363246698796,"PGD/ATP5MC3/NDUFB3/DNPH1/HSPA1A/ATP5MF/AK3/UCP2/NDUFC2/TPI1/GAPDH/PNP/ATP5PD/TSPO",14
"GO:0009141","nucleoside triphosphate metabolic process","11/157","274/18986",0.0401459854014599,4.85485145752941,5.86900289693811,1.80190318883946e-05,0.00213443623187074,0.00185363246698796,"ATP5MC3/NDUFB3/HSPA1A/ATP5MF/AK3/UCP2/NDUFC2/TPI1/GAPDH/ATP5PD/TSPO",11
"GO:0046034","ATP metabolic process","10/157","228/18986",0.043859649122807,5.30394457481283,5.97010991452943,2.05756120071139e-05,0.00233130629958864,0.00202460255447574,"ATP5MC3/NDUFB3/HSPA1A/ATP5MF/UCP2/NDUFC2/TPI1/GAPDH/ATP5PD/TSPO",10
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","9/157","189/18986",0.0476190476190476,5.75856839551107,6.00349905296598,2.83008939325223e-05,0.00307300539950638,0.00266872464714574,"TXNDC12/GPX1/HSPA1A/HSPB1/CD44/ERP29/UBB/NHERF1/SOD1",9
"GO:0009150","purine ribonucleotide metabolic process","12/157","348/18986",0.0344827586206897,4.16999780364595,5.44992378408664,3.35749582299697e-05,0.00349985364589205,0.00303941727134463,"ATP5MC3/NDUFB3/HSPA1A/ATP5MF/AK3/UCP2/NDUFC2/TPI1/GAPDH/PNP/ATP5PD/TSPO",12
"GO:0015980","energy derivation by oxidation of organic compounds","12/157","356/18986",0.0337078651685393,4.07628998783368,5.3504134452885,4.18579958566509e-05,0.00405784177472751,0.00352399717884402,"NDUFB3/SUCLG2/RHOA/UQCRQ/CHCHD2/ATP5MF/NDUFC2/COX5A/COX4I1/ATP5PD/UQCR11/COX1",12
"GO:0042168","heme metabolic process","5/157","47/18986",0.106382978723404,12.8648868410354,7.43661856984341,4.20421058778368e-05,0.00405784177472751,0.00352399717884402,"BDH2/TMEM14A/SLCO2B1/BLVRB/TSPO",5
"GO:0042440","pigment metabolic process","6/157","81/18986",0.0740740740740741,8.95777305968389,6.5537099624181,5.65447635300371e-05,0.00517545229639444,0.00449457625610859,"BDH2/TMEM14A/SLCO2B1/BLVRB/TSPO/DDT",6
"GO:0009259","ribonucleotide metabolic process","12/157","368/18986",0.0326086956521739,3.94336748823041,5.20647016451343,5.75932910957171e-05,0.00517545229639444,0.00449457625610859,"ATP5MC3/NDUFB3/HSPA1A/ATP5MF/AK3/UCP2/NDUFC2/TPI1/GAPDH/PNP/ATP5PD/TSPO",12
"GO:0019693","ribose phosphate metabolic process","12/157","376/18986",0.0319148936170213,3.85946605231061,5.11384052072182,7.07249178425935e-05,0.00606474235918509,0.00526687242890817,"ATP5MC3/NDUFB3/HSPA1A/ATP5MF/AK3/UCP2/NDUFC2/TPI1/GAPDH/PNP/ATP5PD/TSPO",12
"GO:0009117","nucleotide metabolic process","14/157","500/18986",0.028,3.38603821656051,4.93721934999519,7.21439037355095e-05,0.00606474235918509,0.00526687242890817,"PGD/ATP5MC3/NDUFB3/DNPH1/HSPA1A/ATP5MF/AK3/UCP2/NDUFC2/TPI1/GAPDH/PNP/ATP5PD/TSPO",14
"GO:0006778","porphyrin-containing compound metabolic process","5/157","54/18986",0.0925925925925926,11.1972163246049,6.85206957047228,8.27359117641532e-05,0.00673780581429323,0.00585138849647794,"BDH2/TMEM14A/SLCO2B1/BLVRB/TSPO",5
"GO:0051223","regulation of protein transport","13/157","446/18986",0.0291479820627803,3.52486361429265,4.92710692826506,8.82143896642905e-05,0.00696626362015579,0.00604979067873125,"MPC2/SLC16A1/FAM3D/INSIG1/SYBU/TXN/UCP2/ERP29/ANG/CDH1/TMEM97/ERGIC3/BSG",13
"GO:0006749","glutathione metabolic process","5/157","56/18986",0.0892857142857143,10.7973157415833,6.70451412656495,9.86128095003223e-05,0.0075583818105247,0.00656401053949514,"GPX1/GLO1/GSTP1/ETHE1/SOD1",5
"GO:2001233","regulation of apoptotic signaling pathway","12/157","403/18986",0.0297766749379653,3.60089140364464,4.8190155546077,0.000135918902239556,0.0101201331210367,0.00878874104706906,"TXNDC12/GPX1/HSPA1A/TMEM14A/HSPB1/SLC25A5/GSTP1/CD44/ERP29/UBB/NHERF1/SOD1",12
"GO:0010038","response to metal ion","11/157","345/18986",0.0318840579710145,3.85573709960306,4.88803905406007,0.000143641166646697,0.0103980244522581,0.00903007334182454,"CYBRD1/CALM2/SLC39A8/NDRG1/UCP2/LTA4H/MT1X/CDH1/BSG/TSPO/COX1",11
"GO:0060191","regulation of lipase activity","4/157","35/18986",0.114285714285714,13.8205641492266,6.93212829372865,0.000192969160359689,0.013591287348577,0.0118032345596965,"RGS2/RHOA/FGFR3/FGFR2",4
"GO:1901029","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","3/157","15/18986",0.2,24.1859872611465,8.20290363534045,0.000234635799308316,0.0160910761315124,0.0139741542524343,"HSPA1A/TMEM14A/SLC25A5",3
"GO:0042632","cholesterol homeostasis","6/157","106/18986",0.0566037735849057,6.84509073428674,5.51041990282849,0.000250886753938985,0.0167643815580768,0.0145588804579978,"INSIG1/MALRD1/NPC2/TMEM97/LIPG/TSPO",6
"GO:0055092","sterol homeostasis","6/157","107/18986",0.0560747663551402,6.78111792368593,5.4759027052187,0.000263998014228854,0.0171994706270098,0.014936729752422,"INSIG1/MALRD1/NPC2/TMEM97/LIPG/TSPO",6
"GO:0016126","sterol biosynthetic process","5/157","72/18986",0.0694444444444444,8.39791224345364,5.74282034590895,0.000324829343467219,0.020646469977453,0.0179302461734152,"INSIG1/EBP/NSDHL/DHCR7/ERG28",5
"GO:0006879","intracellular iron ion homeostasis","5/157","73/18986",0.0684931506849315,8.2828723497077,5.69279330882103,0.000346411247414759,0.0211330621999529,0.0183528229308473,"CYBRD1/BDH2/SLC39A8/FTL/SOD1",5
"GO:0072522","purine-containing compound biosynthetic process","9/157","263/18986",0.0342205323193916,4.13828679373229,4.67976757613613,0.000348703635686098,0.0211330621999529,0.0183528229308473,"MPC2/ATP5MC3/NDUFB3/ATP5MF/AK3/NDUFC2/PNP/ATP5PD/TECR",9
"GO:1901657","glycosyl compound metabolic process","5/157","75/18986",0.0666666666666667,8.0619957537155,5.59554426509614,0.000392812113028801,0.0227597262601614,0.0197654850989002,"AKR1A1/AKR7A2/FUCA2/DNPH1/PNP",5
"GO:0045454","cell redox homeostasis","4/157","42/18986",0.0952380952380952,11.5171367910221,6.2305706434869,0.000394389358110012,0.0227597262601614,0.0197654850989002,"PRDX6/PRDX1/GPX1/TXN",4
"GO:0097193","intrinsic apoptotic signaling pathway","10/157","327/18986",0.0305810397553517,3.69816318977775,4.4940655866544,0.00040174497619625,0.0227597262601614,0.0197654850989002,"TXNDC12/GPX1/HSPA1A/HSPB1/CD44/ERP29/RPS27L/UBB/NHERF1/SOD1",10
"GO:0010517","regulation of phospholipase activity","3/157","18/18986",0.166666666666667,20.1549893842887,7.42418690750961,0.00041319962709678,0.0229106006003023,0.019896510599285,"RGS2/FGFR3/FGFR2",3
"GO:0046394","carboxylic acid biosynthetic process","10/157","331/18986",0.0302114803625378,3.65347239594358,4.4470544135471,0.000441880808724419,0.0236007429911623,0.0204958587191497,"MGST3/AKR1A1/INSIG1/GSTP1/MALRD1/OAT/LTA4H/LIPG/ABHD3/TECR",10
"GO:0015986","proton motive force-driven ATP synthesis","5/157","77/18986",0.0649350649350649,7.852593266606,5.50183467448409,0.000443759173663451,0.0236007429911623,0.0204958587191497,"ATP5MC3/NDUFB3/ATP5MF/NDUFC2/ATP5PD",5
"GO:0016053","organic acid biosynthetic process","10/157","334/18986",0.029940119760479,3.62065677562073,4.41227096013028,0.000474125862500318,0.0244415583941788,0.0212260574978731,"MGST3/AKR1A1/INSIG1/GSTP1/MALRD1/OAT/LTA4H/LIPG/ABHD3/TECR",10
"GO:0016137","glycoside metabolic process","3/157","19/18986",0.157894736842105,19.0942004693262,7.20540464608416,0.000487705693206945,0.0244415583941788,0.0212260574978731,"AKR1A1/AKR7A2/FUCA2",3
"GO:0060088","auditory receptor cell stereocilium organization","3/157","19/18986",0.157894736842105,19.0942004693262,7.20540464608416,0.000487705693206945,0.0244415583941788,0.0212260574978731,"PLS1/NHERF1/SOD1",3
"GO:0006790","sulfur compound metabolic process","10/157","338/18986",0.029585798816568,3.57780876644179,4.36650956045885,0.000520140857505745,0.025575227823773,0.0222105827931947,"MPC2/AKR1A1/SUCLG2/GPX1/GLO1/GSTP1/TECR/ETHE1/MPST/SOD1",10
"GO:0009142","nucleoside triphosphate biosynthetic process","6/157","124/18986",0.0483870967741935,5.85144853092254,4.94914183080523,0.000581480771747026,0.0280618313180139,0.024370051837351,"ATP5MC3/NDUFB3/ATP5MF/AK3/NDUFC2/ATP5PD",6
"GO:0002093","auditory receptor cell morphogenesis","3/157","22/18986",0.136363636363636,16.4904458598726,6.63822218665265,0.00076112086161897,0.0347979116733164,0.0302199418740681,"PLS1/NHERF1/SOD1",3
"GO:0035795","negative regulation of mitochondrial membrane permeability","3/157","22/18986",0.136363636363636,16.4904458598726,6.63822218665265,0.00076112086161897,0.0347979116733164,0.0302199418740681,"HSPA1A/TMEM14A/SLC25A5",3
"GO:0060193","positive regulation of lipase activity","3/157","22/18986",0.136363636363636,16.4904458598726,6.63822218665265,0.00076112086161897,0.0347979116733164,0.0302199418740681,"RHOA/FGFR3/FGFR2",3
"GO:0072329","monocarboxylic acid catabolic process","6/157","131/18986",0.0458015267175573,5.5387757086595,4.75995229913733,0.000776248958208685,0.0348776687084799,0.0302892061732972,"PGD/AKR1A1/SLC16A1/HADHA/BDH2/ABHD3",6
"GO:0061687","detoxification of inorganic compound","3/157","23/18986",0.130434782608696,15.7734699529216,6.47342928115775,0.000870001009722609,0.0384275022260529,0.0333720280268262,"SLC39A8/TXN/MT1X",3
"GO:0006066","alcohol metabolic process","10/157","363/18986",0.0275482093663912,3.33140320401467,4.09531563187655,0.000899479009397058,0.0390221752865929,0.0338884666422324,"AKR1A1/AKR7A2/DHRS3/SPR/INSIG1/EBP/NSDHL/DHCR7/TPI1/NPC2",10
"GO:0046434","organophosphate catabolic process","8/157","242/18986",0.0330578512396694,3.9976838448176,4.28552341021555,0.000929721516596671,0.0390221752865929,0.0338884666422324,"PRDX6/SUCLG2/DNPH1/UCP2/TPI1/GAPDH/PNP/LIPG",8
"GO:0072593","reactive oxygen species metabolic process","8/157","242/18986",0.0330578512396694,3.9976838448176,4.28552341021555,0.000929721516596671,0.0390221752865929,0.0338884666422324,"PRDX1/RHOA/GPX1/TXN/UCP2/GSTP1/TSPO/SOD1",8
"GO:0006839","mitochondrial transport","7/157","188/18986",0.0372340425531915,4.50271039436238,4.40726162895401,0.000976241561438822,0.0390221752865929,0.0338884666422324,"MPC2/SLC39A8/HSPA1A/TMEM14A/SLC25A5/UCP2/SLC25A3",7
"GO:2001234","negative regulation of apoptotic signaling pathway","8/157","244/18986",0.0327868852459016,3.96491594445025,4.25638428654127,0.00098031562479503,0.0390221752865929,0.0338884666422324,"TXNDC12/GPX1/HSPA1A/TMEM14A/HSPB1/SLC25A5/GSTP1/CD44",8
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","3/157","24/18986",0.125,15.1162420382166,6.31864775048229,0.000988282259752545,0.0390221752865929,0.0338884666422324,"COX5A/COX4I1/COX1",3
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","3/157","24/18986",0.125,15.1162420382166,6.31864775048229,0.000988282259752545,0.0390221752865929,0.0338884666422324,"HSPA1A/TMEM14A/SLC25A5",3
"GO:0006694","steroid biosynthetic process","7/157","191/18986",0.0366492146596859,4.43198719445093,4.35293995561561,0.00107042192981023,0.0398575952786877,0.0346139798235564,"INSIG1/EBP/NSDHL/DHCR7/MALRD1/ERG28/TSPO",7
"GO:0021872","forebrain generation of neurons","4/157","55/18986",0.0727272727272727,8.79490445859873,5.28623983056384,0.00110575865095448,0.0398575952786877,0.0346139798235564,"RHOA/UQCRQ/FGFR2/UBB",4
"GO:0042743","hydrogen peroxide metabolic process","4/157","55/18986",0.0727272727272727,8.79490445859873,5.28623983056384,0.00110575865095448,0.0398575952786877,0.0346139798235564,"PRDX1/GPX1/TXN/SOD1",4
"GO:0021884","forebrain neuron development","3/157","25/18986",0.12,14.5115923566879,6.17287408955688,0.00111626839952853,0.0398575952786877,0.0346139798235564,"UQCRQ/FGFR2/UBB",3
"GO:1905709","negative regulation of membrane permeability","3/157","25/18986",0.12,14.5115923566879,6.17287408955688,0.00111626839952853,0.0398575952786877,0.0346139798235564,"HSPA1A/TMEM14A/SLC25A5",3
"GO:0016054","organic acid catabolic process","8/157","249/18986",0.0321285140562249,3.88529915841711,4.18487021160343,0.00111650209337844,0.0398575952786877,0.0346139798235564,"PGD/AKR1A1/SLC16A1/HADHA/BDH2/OAT/ABHD3/MPST",8
"GO:0046395","carboxylic acid catabolic process","8/157","249/18986",0.0321285140562249,3.88529915841711,4.18487021160343,0.00111650209337844,0.0398575952786877,0.0346139798235564,"PGD/AKR1A1/SLC16A1/HADHA/BDH2/OAT/ABHD3/MPST",8
"GO:0044282","small molecule catabolic process","10/157","375/18986",0.0266666666666667,3.2247983014862,3.97340581313614,0.00114947212601618,0.0404800589242994,0.035154552929371,"PGD/AKR1A1/SLC16A1/HADHA/BDH2/OAT/TPI1/PNP/ABHD3/MPST",10
"GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","6/157","144/18986",0.0416666666666667,5.03874734607219,4.44228002278044,0.00126793386527118,0.0440564753719561,0.0382604604959024,"HSPE1/GPX1/DLC1/CD44/RPS27L/ARL6IP1",6
"GO:1901617","organic hydroxy compound biosynthetic process","8/157","255/18986",0.0313725490196078,3.79388035468965,4.10146407067883,0.00129945483347104,0.0445576223161252,0.038695677173999,"SPR/INSIG1/EBP/NSDHL/DHCR7/MALRD1/ERG28/DDT",8
"GO:1901293","nucleoside phosphate biosynthetic process","9/157","321/18986",0.0280373831775701,3.39055896184297,3.94438663055968,0.00143497069067837,0.0479166012565278,0.0416127530401643,"MPC2/ATP5MC3/NDUFB3/ATP5MF/AK3/NDUFC2/PNP/ATP5PD/TECR",9
"GO:0019748","secondary metabolic process","4/157","59/18986",0.0677966101694915,8.19863974954119,5.05681486709066,0.001438369385341,0.0479166012565278,0.0416127530401643,"AKR1A1/AKR7A2/BDH2/DDT",4
"GO:0006754","ATP biosynthetic process","5/157","100/18986",0.05,6.04649681528662,4.62020781167613,0.00145257540263457,0.0479166012565278,0.0416127530401643,"ATP5MC3/NDUFB3/ATP5MF/NDUFC2/ATP5PD",5
